id	imdbid	year	title	rating
1707	0083248	1981	Umrao Jaan	3
1646	0082370	1981	Woman Next Door, The	3
873	0080339	1980	Airplane!	3
2068	0080377	1980	Any Which Way You Can	1
1223	0080388	1980	Atlantic City	3
6395	0080453	1980	Blue Lagoon, The	0
208	0080455	1980	Blues Brothers, The	1
3962	0080492	1980	Can&#39;t Stop the Music	3
2278	0078935	1980	Cannibal Holocaust	1
5681	0080549	1980	Coal Miner&#39;s Daughter	3
3427	0080569	1980	Cruising	0
2377	0080711	1980	Fade to Black	3
360	0080716	1980	Fame	3
3858	0080745	1980	Flash Gordon	3
2484	0080749	1980	Fog, The	3
4569	0080761	1980	Friday the 13th	3
4960	0080855	1980	Heaven&#39;s Gate	0
1472	0081616	1980	La terrazza	3
2799	0081060	1980	Little Darlings	3
1882	0076582	1980	Loose Shoes	1
684	0079579	1980	Moskva slezam ne verit	3
863	0080319	1980	Nine to Five	3
6877	0081237	1980	Ninth Configuration, The	0
1845	0081249	1980	Nude Bomb, The	1
3673	0081323	1980	Pepi, Luci, Bom and Other Girls Like Mom	3
2883	0081375	1980	Private Benjamin	3
1437	0081398	1980	Raging Bull	1
2142	0081414	1980	Resurrection	1
930	0081505	1980	Shining, The	2
3873	0081534	1980	Somewhere in Time	2
670	0080684	1980	Star Wars: Episode V - The Empire Strikes Back	0
4282	0081573	1980	Superman II	3
3254	0081777	1980	Xanadu	3
13	0078748	1979	Alien	3
1222	0078754	1979	All That Jazz	2
4687	0078767	1979	Amityville Horror, The	3
5708	0078778	1979	Angels&#39; Brigade	3
2227	0078788	1979	Apocalypse Now	0
1699	0078841	1979	Being There	2
6280	0078843	1979	Bell Jar, The	3
2284	0078966	1979	China Syndrome, The	3
1020	0078875	1979	Die Blechtrommel	3
3420	0079116	1979	Escape from Alcatraz	0
846	0079180	1979	Frisco Kid, The	1
2187	0079336	1979	In-Laws, The	3
2327	0079367	1979	Jerk, The	1
4766	0077707	1979	L&#39;hypothese du tableau vole	0
787	0079470	1979	Life of Brian	3
6290	0079501	1979	Mad Max	3
403	0079522	1979	Manhattan	1
1766	0079095	1979	Marriage of Maria Braun, The	3
5415	0079540	1979	Meatballs	3
3504	0079574	1979	Moonraker	1
4797	0079596	1979	My Brilliant Career	3
2496	0079641	1979	Nosferatu the Vampyre	0
4599	0079766	1979	Quadrophenia	1
4741	0079813	1979	Rock &#39;n&#39; Roll High School	3
6870	0079817	1979	Rocky II	1
3667	0079944	1979	Stalker	1
1300	0079945	1979	Star Trek: The Motion Picture	1
5234	0080025	1979	Time After Time	2
695	0080120	1979	Warriors, The	1
3391	0078509	1978	A Woman Called Moses	3
303	0077975	1978	Animal House	2
2584	0077189	1978	Avalanche	2
5548	0077215	1978	Battlestar Galactica	3
6695	0077269	1978	Boys from Brazil, The	1
1284	0077394	1978	Damien: Omen II	2
1503	0077402	1978	Dawn of the Dead	0
238	0077405	1978	Days of Heaven	3
2965	0077413	1978	Death on the Nile	3
2668	0077416	1978	Deer Hunter, The	1
6406	0077578	1978	Foul Play	3
3048	0077613	1978	Girlfriends	3
753	0077631	1978	Grease	3
515	0077711	1978	H&ouml;stsonaten	3
2815	0077651	1978	Halloween	3
4317	0076161	1978	Hound of the Baskervilles, The	3
4905	0077713	1978	I Spit on Your Grave	0
1658	0077742	1978	Interiors	3
4111	0077288	1978	La cage aux folles	2
6638	0077889	1978	Magic	1
3419	0077928	1978	Midnight Express	0
405	0076584	1978	Quel maledetto treno blindato	0
4721	0306646	1978	Ringing Bell (Chirin no Suzu)	0
1200	0078259	1978	Shout, The	0
1047	0193524	1978	Star Wars Holiday Special, The	1
1999	0078346	1978	Superman	1
2282	0078480	1978	Watership Down	1
5198	0078503	1978	Within the Woods	3
5331	0078504	1978	Wiz, The	3
2524	0075612	1977	3 Women	3
4452	0076661	1977	36 Crazy Fists, The	0
2983	0075784	1977	A Bridge Too Far	1
3720	0076319	1977	A Little Night Music	3
3366	0076085	1977	A Special Day	2
3248	0075617	1977	ABBA: The Movie	1
1469	0075686	1977	Annie Hall	3
3610	0075860	1977	Close Encounters of the Third Kind	1
5694	0075909	1977	Damnation Alley	0
3567	0074455	1977	Death Trap!	3
3216	0075938	1977	Devil, Probably, The	2
4147	0074486	1977	Eraserhead	0
1687	0076095	1977	Goodbye Girl, The	3
4936	0074611	1977	Haunting of Julia, The	3
4474	0076141	1977	High Anxiety	1
2534	0076162	1977	House	3
862	0076245	1977	Julia	3
3952	0076155	1977	Man Who Loved Women, The	1
1063	0076363	1977	Many Adventures of Winnie the Pooh, The	0
1217	0076618	1977	Rescuers, The	3
911	0076666	1977	Saturday Night Fever	1
4200	0076683	1977	Sentinel, The	3
688	0076727	1977	Sluzhebnyy roman	3
1710	0076734	1977	Soldaat van Oranje	1
5723	0076752	1977	Spy Who Loved Me, The	1
669	0076759	1977	Star Wars	1
1477	0075276	1977	Stroszek	0
1857	0076786	1977	Suspiria	3
693	0076843	1977	Turning Point, The	3
3722	0075265	1976	A Star Is Born	0
219	0074156	1976	Assault on Precinct 13	3
2640	0074256	1976	Bugsy Malone	3
457	0074285	1976	Carrie	3
6505	0074400	1976	Desert of the Tartars, The	0
4615	0074512	1976	Family Plot	3
4612	0075178	1976	Il secondo tragico Fantozzi	1
3190	0074102	1976	In the Realm of the Senses	3
2530	0072901	1976	Les Douze Travaux d&#146;Ast&eacute;rix (the Twelve Tasks of Asterix)	1
4185	0074806	1976	Little Girl Who Lives Down the Lane, The	3
1393	0074812	1976	Logan&#39;s Run	2
1423	0074851	1976	Man Who Fell to Earth, The	1
3417	0074860	1976	Marathon Man	1
2949	0074937	1976	Murder by Death	3
1401	0074958	1976	Network	3
1287	0075005	1976	Omen, The	3
967	0075029	1976	Outlaw Josey Wales, The	2
2683	0075137	1976	Revenge Of The Cheerleaders	1
2267	0075148	1976	Rocky	1
2974	0075177	1976	Sebastiane	1
2367	0075222	1976	Silent Movie	1
5706	0075223	1976	Silver Streak	1
3879	0074152	1976	Small Change	3
2672	0075249	1976	Sparkle	3
2223	0075314	1976	Taxi Driver	1
6654	0072730	1975	A boy and His Dog	0
2317	0072684	1975	Barry Lyndon	1
6900	0073598	1975	Blonde in Black Leather	3
1807	0071411	1975	Dersu Uzala	0
2760	0071427	1975	Dialogues of Exiles	3
3799	0072890	1975	Dog Day Afternoon	3
5798	0072895	1975	Dolemite	0
1737	0072500	1975	Fawlty Towers	3
564	0073076	1975	Grey Gardens	3
529	0073179	1975	Ironiya sudby, ili S legkim parom!	2
2561	0073195	1975	Jaws	3
3368	0073198	1975	Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles	3
2831	0071798	1975	Maids, The	3
3668	0072443	1975	Mirror, The	3
1839	0071853	1975	Monty Python and the Holy Grail	2
4517	0073440	1975	Nashville	3
1321	0073486	1975	One Flew Over the Cuckoo&#39;s Nest	2
230	0073540	1975	Picnic at Hanging Rock	3
1228	0073629	1975	Rocky Horror Picture Show, The	3
293	0073747	1975	Stepford Wives, The	3
4284	0073115	1975	Story of O, The	3
6799	0073778	1975	Switchblade Sisters	3
6564	0073373	1975	Terror of Mechagodzilla	1
337	0073802	1975	Three Days of the Condor	1
850	0073812	1975	Tommy	1
5963	0072448	1975	Zorro	1
5118	0071141	1974	Ali: Fear Eats the Soul	3
2214	0071115	1974	Alice Doesn&#39;t Live Here Anymore	3
3770	0071222	1974	Black Christmas	3
845	0071230	1974	Blazing Saddles	1
6535	0071247	1974	Brief Encounter	3
264	0071381	1974	Celine and Julie Go Boating	3
2237	0071315	1974	Chinatown	2
3985	0071360	1974	Conversation, The	1
1814	0069945	1974	Dark Star	0
5531	0071402	1974	Death Wish	3
4901	0074462	1974	Edvard Munch	1
5843	0072979	1974	Female Trouble	3
6175	0071517	1974	Foxy Brown	3
3896	0071562	1974	Godfather: Part II, The	2
6480	0071565	1974	Godzilla vs. Mechagodzilla	1
6758	0072353	1974	Going Places	2
2399	0071583	1974	Groove Tube, The	1
3236	0071803	1974	Mame	3
5434	0071807	1974	Man with the Golden Gun, The	1
2025	0071935	1974	Odessa File, The	3
5999	0071970	1974	Parallax View, The	0
5781	0071994	1974	Phantom of the Paradise	0
2814	0072271	1974	Texas Chain Saw Massacre, The	1
4520	0072308	1974	Towering Inferno, The	1
6465	0072325	1974	Truck Turner	3
1077	0072431	1974	Young Frankenstein	2
1673	0070948	1974	Zardoz	2
6078	0068359	1973	A Charlie Brown Thanksgiving	2
2444	0070819	1973	A Touch of Class	2
4610	0069704	1973	American Graffiti	2
6815	0069754	1973	Baby, The	3
269	0069762	1973	Badlands	0
1281	0068282	1973	Black Mama, White Mama	3
6079	0068370	1973	Children Shouldn&#39;t Play with Dead Things	3
5996	0070460	1973	Day for Night	3
5439	0069990	1973	Don Juan (Or If Don Juan Were a Woman)	3
722	0069995	1973	Don&#39;t look now	3
751	0070047	1973	Exorcist, The	3
6484	0070122	1973	Godzilla vs. Megalon	0
5127	0068699	1973	High Plains Drifter	1
2848	0071615	1973	Holy Mountain, The	1
257	0070233	1973	Ivan Vasilevich menyaet professiyu	1
3688	0070239	1973	Jesus Christ Superstar	0
6733	0158714	1973	Lady Snowblood	3
4882	0070294	1973	Legend of Hell House, The	3
2682	0070300	1973	Lemora: A Child&#39;s Tale Of The Supernatural	3
5393	0070328	1973	Live and Let Die	1
1550	0069747	1973	Mad Adventures of &#39;Rabbi&#39; Jacob, The	2
5315	0070379	1973	Mean Streets	1
3446	0070510	1973	Paper Moon	3
3433	0070511	1973	Papillon	0
5187	0069067	1973	Payday	2
4667	0070608	1973	Robin Hood	3
2769	0070666	1973	Serpico	1
2447	0070707	1973	Sleeper	1
2816	0070723	1973	Soylent Green	1
1768	0070040	1973	Spirit of the Beehive, The	3
2316	0070735	1973	Sting, The	1
939	0070917	1973	Wicker Man, The	3
2986	0068156	1972	1776	1
2674	0068182	1972	Aguirre: The Wrath of God	2
2391	0068240	1972	Avanti!	3
6822	0068278	1972	Bitter Tears of Petra von Kant , The	3
3274	0068326	1972	Butterflies Are Free	3
4186	0068327	1972	Cabaret	3
1636	0068205	1972	Chloe in the Afternoon	2
2031	0069467	1972	Cries and Whispers (Viskningar och rop)	3
3408	0068161	1972	Dawns Here are Quiet, The	3
6811	0068468	1972	Deep Throat	3
3395	0068473	1972	Deliverance	1
2803	0069019	1972	Don&#39;t Torture a Duckling	2
2224	0068646	1972	Godfather, The	2
6417	0068371	1972	Godzilla vs. Gigan	1
2924	0068762	1972	Jeremiah Johnson	1
6140	0066798	1972	L&#39;aventure, c&#39;est l&#39;aventure	0
4516	0070849	1972	Last Tango in Paris	3
6085	0068346	1972	Mattei Affair (Il caso Mattei), The	0
1462	0201820	1972	Other Side of Underneath, The	3
708	0069089	1972	Pink Flamingos	3
4916	0069113	1972	Poseidon Adventure, The	1
6022	0244730	1972	Prison Girls	3
6244	0070641	1972	Sbatti il mostro in prima pagina	1
4981	0070694	1972	Silent Night, Bloody Night	3
5314	0069281	1972	Sleuth	0
679	0069293	1972	Solyaris	1
3132	0069404	1972	Travels With My Aunt	3
1176	0069442	1972	Une belle fille comme moi	3
6500	0069489	1972	Wedding in White	3
4149	0069495	1972	What&#39;s up Doc	2
2087	0067977	1972	When Michael Calls	2
1039	0066921	1971	A Clockwork Orange	1
1837	0066765	1971	And Now for Something Completely Different	1
5312	0066808	1971	Bananas	1
1770	0066817	1971	Bedknobs and Broomsticks	3
5375	0067445	1971	Death in Venice	0
5390	0066995	1971	Diamonds Are Forever	1
6351	0067023	1971	Duel	0
2893	0067065	1971	Escape from the Planet of the Apes	1
4232	0067116	1971	French Connection, The	1
3476	0067637	1971	Frenchie King	3
6408	0067148	1971	Godzilla vs. the Smog Monster (Godzilla vs. Hedorah)	3
2159	0067185	1971	Harold and Maude	3
1727	0249577	1971	Here Comes Peter Cotton Tail	1
6804	0067309	1971	Klute	3
5344	0067322	1971	Lady Hermit, The	3
2286	0067328	1971	Last Picture Show, The	2
4066	0067341	1971	Let&#39;s Scare Jessica to Death	3
6243	0066919	1971	Lulu the Tool	1
4327	0067367	1971	Lust for a Vampire	3
3502	0067402	1971	Mary, Queen of Scots	3
5313	0067411	1971	McCabe &amp; Mrs. Miller	3
1123	0066728	1971	Million Dollar Duck, The	1
3218	0067439	1971	Mon oncle Antoine	3
3139	0067451	1971	Mrs. Pollifax - Spy	3
3252	0067588	1971	Play Misty for Me	3
2751	0067741	1971	Shaft	1
2620	0067800	1971	Straw Dogs	1
3039	0067810	1971	Sweet Sweetback&#39;s Baadasssss Song	1
1457	0067820	1971	Taking Off	3
626	0066434	1971	THX 1138	0
3194	0067881	1971	Trojan Women, The	3
6763	0067541	1971	Wake in Fright	1
239	0067959	1971	Walkabout	1
304	0067992	1971	Willy Wonka &amp; the Chocolate Factory	2
4801	0065377	1970	Airport	3
1122	0065421	1970	AristoCats, The	3
2634	0065449	1970	Bambule	3
583	0065466	1970	Beyond the Valley of the Dolls	3
3681	0065488	1970	Boys in the Band, The	0
3514	0188484	1970	Carry It On	3
6605	0064177	1970	Colossus: The Forbin Project	0
5512	0065571	1970	Conformist, The	3
6274	0065611	1970	Darling Lili	3
2571	0066122	1970	Deep End	1
2984	0065724	1970	Five Easy Pieces	3
4340	0065856	1970	House of Dark Shadows	2
255	0065531	1970	Le Cercle Rouge	0
3537	0066164	1970	Les novices	3
3302	0066011	1970	Love Story	1
5484	0066109	1970	Music Lovers, The	1
1932	0064806	1970	Phantom Tollbooth, The	1
1726	0066327	1970	Santa Clause is Comin&#39; to Town	1
4201	0067713	1970	Scars of Dracula	1
4237	0065073	1970	Taste the Blood of Dracula	3
2428	0065134	1970	Two Mules for Sister Sara	3
2602	0066518	1970	Vampire Lovers, The	3
6816	0063991	1969	Age of Consent	3
2899	0064002	1969	Alice&#39;s Restaurant	1
4350	0064040	1969	Army of Shadows	0
2077	0064115	1969	Butch Cassidy and the Sundance Kid	1
2586	0064156	1969	Chastity	0
2091	0065566	1969	Computer Wore Tennis Shoes, The	1
2283	0064253	1969	Downhill Racer	0
2079	0064276	1969	Easy Rider	1
6396	0064373	1969	Godzilla&#39;s Revenge (Godzilla, Minira, Gabara: All Monsters Attack)	0
4755	0064418	1969	Hello, Dolly!	3
1182	0064437	1969	Honeymoon Killers, The	3
2583	0064505	1969	Italian Job, The	1
2722	0064541	1969	Kes	1
3406	0064665	1969	Midnight Cowboy	1
3880	0064990	1969	Mississippi Mermaid	3
1783	0064708	1969	My Side of the Mountain	1
4669	0064757	1969	On Her Majesty&#39;s Secret Service	2
1817	0064782	1969	Paint Your Wagon	2
2456	0064840	1969	Prime of Miss Jean Brodie, The	3
1100	0065051	1969	Support Your Local Sheriff!	1
6794	0065088	1969	They Shoot Horses, Don&#39;t They?	1
2902	0065126	1969	True Grit	3
1426	0066579	1969	Women in Love	3
919	0062622	1968	2001: A Space Odyssey	0
3947	0062687	1968	Asterix et Cleopatre	0
2157	0062711	1968	Barbarella	3
3878	0061955	1968	Bride Wore Black, The	3
3626	0062782	1968	Carry On... Up the Khyber	3
764	0062794	1968	Charly	2
6394	0063172	1968	Destroy All Monsters	0
4045	0062994	1968	Funny Girl	3
6807	0063000	1968	Gamera vs. Viras	2
2969	0061747	1968	Hang &#39;Em High	2
2925	0063049	1968	Head	0
2104	0063060	1968	Hellfighters	2
5878	0063759	1968	Hour of the Wolf	1
2757	0063850	1968	If....	1
6452	0063010	1968	Il giorno della civetta	0
5385	0063185	1968	Killing of Sister George, The	3
2749	0063227	1968	Lion in Winter, The	3
3499	0063350	1968	Night of the Living Dead	3
2226	0064116	1968	Once Upon a Time in the West	1
2652	0063415	1968	Party, The	3
599	0063442	1968	Planet of the Apes	1
844	0063462	1968	Producers, The	0
1249	0063518	1968	Romeo and Juliet	3
857	0063522	1968	Rosemary&#39;s Baby	3
2092	0063642	1968	Star!	3
323	0063668	1968	Taiyo no oji: Horusu no daiboken	0
3826	0062426	1968	Up the Junction	3
1185	0065207	1968	Where Eagles Dare	3
1815	0063823	1968	Yellow Submarine	0
4937	0061369	1967	Asterix the Gaul (Asterix le Gaulois)	0
3500	0061391	1967	Bedazzled	3
3085	0061395	1967	Belle de Jour	3
3712	0061398	1967	Berserk	3
2083	0061418	1967	Bonnie and Clyde	3
2664	0061452	1967	Casino Royale	2
301	0061512	1967	Cool Hand Luke	1
6744	0061695	1967	Daikaiju kuchusen: Gamera tai Gyaosu	0
2966	0061578	1967	Dirty Dozen, The	0
2928	0061620	1967	Elvira Madigan	0
4316	0061655	1967	Fearless Vampire Killers, The	1
4722	0062990	1967	Fox, The	3
616	0061722	1967	Graduate, The	2
5222	0061735	1967	Guess Who&#39;s Coming to Dinner	3
2829	0061834	1967	I Am Curious (Yellow)	3
3241	0061811	1967	In the Heat of the Night	1
493	0061852	1967	Jungle Book, The	1
4479	0061495	1967	La collectionneuse	1
4146	0062229	1967	Le Samourai	1
2054	0063278	1967	Marketa Lazarova	1
4519	0062136	1967	Playtime	3
5384	0062281	1967	Smashing Time	3
6374	0061856	1967	Son of Godzilla	0
2431	0062362	1967	Thoroughly Modern Millie	3
3596	0062407	1967	Two for the Road	3
6714	0062411	1967	Uchu daikaiju Girara	3
3070	0062430	1967	Valley of the Dolls	3
3597	0062467	1967	Wait Until Dark	3
5171	0062502	1967	Woman Times Seven	3
2400	0062512	1967	You Only Live Twice	1
2696	0060165	1966	A Big Hand for the Little Lady	1
3576	0060665	1966	A Man for All Seasons	1
2140	0060086	1966	Alfie	1
3706	0060107	1966	Andrei Rublev	1
6897	0060758	1966	Black Girl	3
4057	0060174	1966	Blood Bath	2
2626	0060176	1966	Blow-Up	0
2855	0059020	1966	Cathy Come Home	3
6659	0060446	1966	Daikaiju ketto: Gamera tai Barugon	0
6433	0062851	1966	Daimajin	1
2069	0060959	1966	Daisies	3
6910	0064208	1966	Death Rides a Horse	0
3671	0060315	1966	Django	0
2308	0061879	1966	End of August at the Hotel Ozone	3
3087	0060390	1966	Fahrenheit 451	3
2625	0060397	1966	Fantastic Voyage	0
2838	0060424	1966	Fortune Cookie, The	1
3143	0060453	1966	Georgy Girl	3
6362	0060464	1966	Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)	1
1725	0060196	1966	Good, the Bad and the Ugly, The	0
2701	0060479	1966	Group, The	3
4862	0060522	1966	How to Steal a Million	0
2804	0060558	1966	Jesse James Meets Frankenstein&#39;s Daughter	1
4575	0060125	1966	L&#39;armata Brancaleone	1
658	0058946	1966	La battaglia di Algeri	1
2845	0059557	1966	Our Man Flint	2
589	0060827	1966	Persona	3
6471	0062852	1966	Return of Daimajin	0
3092	0060934	1966	Sand Pebbles, The	1
5391	0061107	1966	Torn Curtain	3
2582	0061122	1966	Trouble with Angels, The	3
2798	0061184	1966	Who&#39;s Afraid of Virginia Woolf?	1
6541	0062853	1966	Wrath of Daimajin	0
2389	0059764	1965	A Study in Terror	3
3116	0058898	1965	Alphaville	1
5960	0058997	1965	Bunny Lake Is Missing	3
6428	0059080	1965	Daikaiju Gamera	2
3623	0059084	1965	Darling	3
5884	0059113	1965	Doctor Zhivago	1
3649	0059170	1965	Faster, Pussycat! Kill! Kill!	3
3432	0059183	1965	Flight of the Phoenix, The	0
3413	0059578	1965	For a Few Dollars More	0
6652	0059205	1965	Frankenstein Conquers the World	1
2075	0059212	1965	Gulliver&#39;s Travels Beyond the Moon	0
3543	0059314	1965	Inside Daisy Clover	3
6346	0059346	1965	Invasion of Astro-Monster	2
2569	0059319	1965	Ipcress File, The	1
2186	0059229	1965	Juliet of the Spirits	3
6899	0059348	1965	Kapurush	0
3828	0059607	1965	Pleasure Girls, The	3
2338	0059646	1965	Repulsion	3
601	0059742	1965	Sound of Music, The	3
2487	0059793	1965	That Darn Cat!	3
2390	0059800	1965	Thunderball	2
3475	0059956	1965	Viva Maria!	3
1957	0058182	1964	A Hard Day&#39;s Night	1
6555	0058586	1964	A shot in the dark	1
2385	0057840	1964	Americanization of Emily, The	2
2204	0057869	1964	Band of Outsiders	3
1250	0057878	1964	Bedtime Story	1
2557	0057887	1964	Bikini Beach	2
4673	0057918	1964	Carry On Cleo	1
4484	0058658	1964	Code Name: Tiger	3
4263	0057997	1964	Dead Ringer	3
1198	0058139	1964	Der Geteilte Himmel (Divided Heaven)	2
341	0057012	1964	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	0
3569	0058083	1964	Fail-Safe	1
1253	0058100	1964	First Men in the Moon	1
4501	0058544	1964	Ghidorah, the Three-Headed Monster	3
6326	0058379	1964	Godzilla vs. The Thing (Mothra vs. Godzilla)	1
3807	0058150	1964	Goldfinger	1
3189	0058715	1964	Gospel According to St. Matthew, The	1
2922	0058213	1964	Hush...Hush, Sweet Charlotte	3
3250	0058263	1964	King &amp; Country	0
4376	0058700	1964	Last Man on Earth, The	1
1254	0057259	1964	Long Ships, The	1
2720	0058324	1964	Man&#39;s Favorite Sport?	2
6402	0058329	1964	Marnie	3
2766	0058335	1964	Marriage Italian Style	3
701	0058331	1964	Mary Poppins	3
1688	0058385	1964	My Fair Lady	3
3327	0058430	1964	Onibaba	0
661	0058461	1964	Per un pugno di dollari (A Fisful of Dollars)	1
6112	0058003	1964	Red Desert	3
1600	0058536	1964	Rudolph, the Red-Nosed Reindeer	1
4497	0059825	1964	Train, The	1
4356	0058450	1964	Umbrellas of Cherbourg, The	3
5513	0058708	1964	Unsinkable Molly Brown, The	3
3680	0058725	1964	Viva Las Vegas	0
1212	0058625	1964	Woman in the Dunes	0
2483	0058777	1964	Zulu	0
1251	0056800	1963	55 Days at Peking	1
5846	0056801	1963	8&frac12;	3
6460	0057215	1963	Atragon	0
1635	0056884	1963	Bakery Girl of Monceau, The	1
2549	0056860	1963	Beach Party	2
2345	0056869	1963	Birds, The	3
3725	0056891	1963	Bye Bye Birdie	3
2772	0056912	1963	Carry on Cabby	3
1984	0056923	1963	Charade	2
3382	0057345	1963	Contempt	1
4394	0056983	1963	Dementia 13	3
6327	0057643	1963	El verdugo	1
4659	0057076	1963	From Russia with Love	3
202	0057115	1963	Great Escape, The	0
5772	0058164	1963	Guest, The	0
4206	0057129	1963	Haunting, The	3
607	0057187	1963	Irma la Douce	2
3939	0336693	1963	Khaneh siah ast (The House is Black)	0
4331	0057226	1963	Kiss of the Vampire, The	2
1990	0057261	1963	Lord of the Flies	0
5230	0057329	1963	Move Over, Darling	3
629	0057413	1963	Pink Panther, The	1
5712	0057449	1963	Raven, The	1
6044	0056443	1963	Sanjuro	3
2102	0057495	1963	Shock Corridor	0
5379	0057611	1963	Silence, The	3
6514	0057541	1963	Summer Holiday	3
4347	0057542	1963	Summer Magic	3
3810	0057546	1963	Sword in the Stone, The	0
4494	0057590	1963	Tom Jones	3
4951	0057693	1963	X: The Man with the X-Ray Eyes	1
2762	0052646	1962	Brain That Wouldn&#39;t Die, The	2
2591	0055830	1962	Carnival of Souls	3
2609	0055852	1962	Cleo from 5 to 7	3
1613	0055894	1962	Day of the Triffids, The	3
4407	0055902	1962	Devil&#39;s Hand, The	2
4637	0055928	1962	Dr. No	1
3079	0056048	1962	Gypsy	3
6332	0056059	1962	Hatari!	3
691	0056111	1962	Ivanovo detstvo	1
237	0055032	1962	Jules and Jim	1
6119	0056142	1962	King Kong vs. Godzilla	3
3829	0057239	1962	L-Shaped Room, The	3
3845	0056119	1962	La Jetee	0
1042	0056172	1962	Lawrence of Arabia	0
4481	0055910	1962	Les dimanches de Ville d&#39;Avray	3
1279	0056193	1962	Lolita	3
6516	0056194	1962	Loneliness of the Long Distance Runner, The	3
1954	0056218	1962	Manchurian Candidate, The	1
5686	0056241	1962	Miracle Worker, The	3
2430	0056262	1962	Music Man, The	3
4513	0056575	1962	That Touch of Mink	2
1108	0056592	1962	To Kill a Mockingbird	3
3160	0059616	1962	Trial of Joan of Arc, The	0
2183	0057427	1962	Trial, The	1
1298	0056687	1962	What Ever Happened to Baby Jane?	3
5485	0055353	1961	A Raisin in the Sun	3
4539	0055506	1961	A Taste of Honey	3
6539	0055572	1961	A Woman Is a Woman	0
2797	0054673	1961	Beast of Yucca Flats, The	0
3724	0054692	1961	Blue Hawaii	3
1191	0054698	1961	Breakfast at Tiffany&#39;s	2
833	0054743	1961	Children&#39;s Hour, The	3
1546	0054847	1961	El Cid	1
6653	0054953	1961	Guns of Navarone, The	1
1958	0054997	1961	Hustler, The	0
6102	0054130	1961	La Notte	3
1365	0055184	1961	Misfits, The	2
6448	0055198	1961	Mothra	0
1257	0055207	1961	Mysterious Island	0
1171	0055254	1961	One Hundred and One Dalmatians	3
2392	0055256	1961	One, Two, Three	3
4580	0055277	1961	Parent Trap, The	3
3909	0055278	1961	Paris Blues	3
1292	0055294	1961	Phantom Planet, The	0
5797	0055458	1961	Snow White and the Three Stooges	3
4198	0055471	1961	Splendor in the Grass	3
1165	0055571	1961	Underworld U.S.A.	3
2560	0055614	1961	West Side Story	3
660	0055630	1961	Yojimbo	1
799	0053472	1960	A bout de souffle	0
1995	0053604	1960	Apartment, The	3
3286	0054067	1960	Black Sunday	3
2950	0054333	1960	Body in the Web	3
3634	0053719	1960	City of the Dead, The	3
2144	0053804	1960	Exodus	3
1712	0053946	1960	Inherit the Wind	3
3328	0154683	1960	Jigoku (Hell or The Sinners of Hell)	3
6756	0054749	1960	La ciociara	3
6080	0053779	1960	La Dolce Vita	2
2808	0053579	1960	Late Autumn	3
6854	0054407	1960	Le Trou	0
656	0053459	1960	Les yeux sans visage	3
2546	0054022	1960	Let&#39;s Make Love	2
1295	0054047	1960	Magnificent Seven, The	0
4117	0054049	1960	Make Mine Mink	3
6796	0054167	1960	Peeping Tom	2
2039	0054215	1960	Psycho	1
2988	0054248	1960	Rocco and His Brothers	2
1273	0054331	1960	Spartacus	2
5123	0054343	1960	Story of Ruth, The	3
3294	0054377	1960	Testament of Orpheus	1
5122	0054452	1960	Truth, The	3
5380	0053976	1960	Virgin Spring, The	3
590	0054469	1960	Where the Boys Are	2
6146	0054476	1960	Wild River	3
3827	0054494	1960	Zazie dans le metro	3
236	0053198	1959	400 Blows, The	0
4065	0052655	1959	A Bucket of Blood	2
4199	0052561	1959	Anatomy of a Murder	1
6833	0052572	1959	Apur Sansar	0
3119	0051372	1959	Araya	3
4523	0052602	1959	Bat, The	3
6645	0053388	1959	Battle in Outer Space	1
1419	0052618	1959	Ben-Hur	3
3442	0053428	1959	Come Dance with Me!	3
1591	0052722	1959	Darby O&#39;Gill and the Little People	3
4050	0052844	1959	Ghost of Dragstrip Hollow	3
2796	0052846	1959	Giant Gila Monster, The	3
6405	0052847	1959	Gidget	3
3525	0053134	1959	Good Morning (Ohay&ocirc;)	3
3608	0052861	1959	Great War, The	1
4373	0051744	1959	House on Haunted Hill	3
2095	0052918	1959	Imitation of Life	3
1256	0052948	1959	Journey to the Center of the Earth	1
2228	0053125	1959	North By Northwest	1
1555	0053131	1959	Nun&#39;s Story, The	3
6901	0053221	1959	Rio Bravo	1
474	53285	1959	Sleeping Beauty	3
2023	0053291	1959	Some Like It Hot	3
2645	0053318	1959	Suddenly, Last Summer	3
3166	0053363	1959	Tingler, The	1
4392	0054462	1959	Wasp Woman, The	3
3321	0051383	1958	Auntie Mame	3
6012	0051459	1958	Cat on a Hot Tin Roof	3
2373	0051951	1958	Day the Sky Exploded, The	1
3238	0051525	1958	Defiant Ones, The	0
2476	0051554	1958	Dracula (Horror of Dracula)	3
1247	0052374	1958	Fabulous World of Jules Verne, The	0
2281	0051622	1958	Fly, The	2
3056	0051658	1958	Gigi	2
4410	0051755	1958	I Bury the Living	1
4211	0051773	1958	Indiscreet	3
4849	0051776	1958	Inn of the Sixth Happiness, The	3
6938	0051579	1958	Love Is My Profession	3
1572	0051964	1958	M&auml;dchen in Uniform	3
2823	0050706	1958	Mon Oncle	3
